location_id,region,lat,lon,urban_level,population,wealth_index,vegetation_index,elevation_proxy_id
1603,Luzon,16.3966,121.042,0.7205425435372388,1311,0.4551679669922746,0.5189097464960378,1603
1604,Luzon,13.0381,121.132,0.8848237647454595,9011,1.0,0.09481935699092245,1604
1605,Visayas,11.0254,121.0214,0.2900435028442789,4463,0.4049047736299242,0.0,1605
1606,Luzon,13.3283,121.559,0.9236420140751468,6387,0.8415237840961957,0.014988253908165695,1606
1607,Mindanao,5.1289,123.2377,0.03500219683054001,7790,0.5803907047393535,0.7333956962718665,1607
1608,Luzon,14.1943,119.9905,0.9157475468578218,52770,1.0,0.0,1608
1609,Visayas,11.5189,122.1623,0.7354191721709316,476,0.40116884789009716,0.16320074893214626,1609
1610,Mindanao,6.7076,126.8734,0.33047772244832146,1231,0.2310825310599136,0.3570473025671291,1610
1611,Visayas,11.3517,125.3832,0.33042451415864804,14135,1.0,1.0,1611
1612,Visayas,10.3163,121.4045,0.555672230547789,2322,0.43308036391701643,0.7416695301408385,1612
1613,Luzon,14.883,120.2966,0.8805636245587223,5542,0.7711379449531595,0.49744213751229016,1613
1614,Luzon,12.766,117.6228,0.21758110617229343,777,0.1688074358315554,1.0,1614
1615,Visayas,9.1399,122.5941,0.3615335191091816,4194,0.4694819843260284,1.0,1615
1616,Mindanao,8.3098,120.1726,0.17287128471589985,11910,0.8554890646093436,1.0,1616
1617,Visayas,11.026,125.595,0.5862724091387306,2463,0.4480945534050433,0.7630659998052423,1617
1618,Visayas,9.7108,124.1618,0.9070488955039301,4666,0.7926312990514788,0.0,1618
1619,Mindanao,8.9004,126.7359,0.6341679137302334,4561,0.6611137628058484,0.025622317813902618,1619
1620,Luzon,13.6445,116.602,0.0,6475,0.43282324175525516,0.32381661778149873,1620
1621,Luzon,13.038,120.2122,0.8490606376464176,1100,0.5374512199757753,0.3652691678106546,1621
1622,Visayas,11.1773,124.0454,0.7127973263196884,440,0.3954869231272012,0.34893473604342734,1622
1623,Mindanao,6.3443,121.1884,0.06952943637096777,5112,0.3648619642494372,1.0,1623
1624,Luzon,16.0653,118.9021,0.4658468419058531,8822,0.8262661753056636,0.39898257708150653,1624
1625,Visayas,11.1865,122.6482,0.8403599678784284,34018,1.0,0.31587705494936213,1625
1626,Luzon,14.3705,117.7609,0.17735374154145347,3639,0.31596254389943584,0.5494875002203647,1626
1627,Visayas,9.6344,121.5945,0.38415274564470375,1348,0.309105576777904,0.00959335649896953,1627
1628,Luzon,12.6638,118.0811,0.33584635307842764,2952,0.29916438744195006,0.42310149124027907,1628
1629,Luzon,12.256,117.1185,0.1093619471642773,2936,0.23789704965041397,1.0,1629
1630,Mindanao,7.9871,122.2783,0.20743380161718472,2604,0.2787751700519292,0.6382305038467195,1630
1631,Luzon,16.6777,120.3013,0.5588080800709311,4524,0.6062629793671044,0.0,1631
1632,Visayas,10.7436,125.7522,0.31274842244485557,43859,1.0,0.6014939137914495,1632
1633,Mindanao,5.0858,125.1706,0.2703667034739614,14606,1.0,0.5346341772001132,1633
1634,Mindanao,8.8351,126.0359,0.4714853812473241,423,0.26904331922644714,0.804492199444744,1634
1635,Luzon,13.1752,117.9609,0.1840601357704328,3255,0.2696872099642393,0.7889544879427401,1635
1636,Luzon,13.2072,119.6079,0.7377492621441668,392,0.3797469188354587,0.029913550458196464,1636
1637,Luzon,16.9853,117.9024,0.09588472088153202,1160,0.12295534852632123,0.9083126771580684,1637
1638,Mindanao,7.158,124.8364,0.6153828565887016,1099,0.38905502527215,0.0011836690847761844,1638
1639,Mindanao,6.6854,125.9781,0.7116559408442733,2544,0.5127946882654469,0.0,1639
1640,Visayas,11.3146,120.388,0.39146206917616616,2431,0.3368130632043203,0.7489857787305696,1640
1641,Mindanao,7.4845,121.6473,0.18373770634212072,2756,0.2927905757899716,0.6299261778671478,1641
1642,Visayas,10.6726,125.7413,0.4656520810236721,22739,1.0,0.5984737103276406,1642
1643,Visayas,11.6372,122.4271,0.6720792524488356,11914,1.0,0.4637901909521364,1643
1644,Luzon,14.0406,117.4064,0.32441943249482214,2435,0.34088116541359637,0.2835694182306639,1644
1645,Mindanao,7.1301,120.7997,0.0,4670,0.35348790657460716,0.841621709922762,1645
1646,Luzon,15.8449,116.008,0.07408017577353622,18689,1.0,1.0,1646
1647,Mindanao,6.2954,121.5395,0.0,475,0.04955691634154412,1.0,1647
1648,Mindanao,8.8849,125.0907,0.5351760643837843,2767,0.4646002088096995,0.6796189821891182,1648
1649,Mindanao,6.3986,120.6499,0.07674281215592262,3808,0.2948096896825991,1.0,1649
1650,Luzon,15.6176,117.2807,0.17156068777951397,1337,0.13970717802304167,0.9576705647471735,1650
1651,Luzon,15.755,121.0122,0.6607840195936611,542,0.3543001585550417,0.3376438262471274,1651
1652,Luzon,16.3105,119.8027,0.4907067757584463,1494,0.30743479284478153,0.08725254741051969,1652
1653,Luzon,15.7872,121.5636,0.7565377989530642,2018,0.4866293899662043,0.0,1653
1654,Luzon,18.5233,119.0763,0.1348730034225592,8726,0.6351881703127787,0.3852847106386771,1654
1655,Mindanao,6.223,123.2171,0.4378115598177973,334,0.26199932621205063,0.4162487412750084,1655
1656,Visayas,9.5597,123.8181,0.6041812905823523,4832,0.6126598450973055,0.5855142657029384,1656
1657,Luzon,15.5006,116.6198,0.05691735984494759,1566,0.10747583548237458,0.9865137743786354,1657
1658,Luzon,13.3835,118.8778,0.6535136866973184,4665,0.6248013898438519,0.5398831125760539,1658
1659,Luzon,18.2131,119.3983,0.26840407316308373,20982,1.0,0.6526265208107376,1659
1660,Visayas,11.0446,122.0342,0.3270763307643121,1161,0.20311540224854674,0.5949429562965428,1660
1661,Visayas,10.7142,122.6843,0.5916193591150047,12024,1.0,0.2046641843372868,1661
1662,Mindanao,7.6365,120.354,0.10955089918760222,4952,0.4015201026847213,0.6528744265298676,1662
1663,Luzon,15.4531,117.776,0.3219026288191576,1753,0.3060732629166296,0.7219963032343637,1663
1664,Mindanao,6.3047,126.7264,0.5367589896401742,5336,0.6011460755186052,0.5508522336924276,1664
1665,Mindanao,5.7308,122.1787,0.0,8457,0.5355412033246258,0.9615491613134155,1665
1666,Luzon,15.5692,121.1782,0.9138290532309553,1152,0.5041583196576871,0.2806666657584259,1666
1667,Mindanao,6.6667,125.2071,0.5961625129096234,672,0.3569954833850611,0.7137590176827515,1667
1668,Luzon,17.9946,117.8601,0.18194496160655343,691,0.1380477695195975,0.6911579683042266,1668
1669,Mindanao,6.571,122.4959,0.2780239971661369,1587,0.2137149238960096,0.5062839923904326,1669
1670,Luzon,17.83,116.2661,0.06391418826618037,1386,0.09121184583157774,0.9173848161973167,1670
1671,Mindanao,6.2337,124.7559,0.522740418634787,6611,0.6814776609263774,0.5845537800594844,1671
1672,Mindanao,7.2618,123.054,0.39597869125725765,5430,0.5436183950250829,0.37989327588580235,1672
1673,Mindanao,7.1598,121.3831,0.25294306468674277,3297,0.3239308451248004,0.636751266316837,1673
1674,Mindanao,6.7229,123.5119,0.3047406041378546,9718,0.7989249336477121,0.9809953732995987,1674
1675,Luzon,18.3083,117.565,0.16476251934384561,2487,0.24495908186594256,0.4410967174737936,1675
1676,Luzon,18.0748,119.8654,0.16905652414277517,5477,0.4099593751064176,0.7007242903691451,1676
1677,Luzon,12.1424,120.3478,0.4729822394281201,4887,0.5453887812234166,0.805724748646596,1677
1678,Luzon,12.2489,121.9843,0.6628229190706687,2017,0.49401251473745383,0.9620849809142608,1678
1679,Visayas,11.6179,121.7841,0.5683916518983163,784,0.34785226566247346,0.48964155959880035,1679
1680,Luzon,13.8019,118.2886,0.5517463666822523,770,0.3031144737917855,0.3141493940955518,1680
1681,Mindanao,6.4247,122.6064,0.1062578176350211,12577,0.9106841469870115,1.0,1681
1682,Visayas,9.9548,123.7268,0.6018751521992864,753,0.3842485766006588,0.4976714714602647,1682
1683,Mindanao,5.6571,125.9219,0.2982505280760468,10200,0.8249798066876791,0.5088280753225215,1683
1684,Luzon,17.6868,118.8589,0.14854233997431793,20265,1.0,0.7492158816532486,1684
1685,Mindanao,8.4109,121.73,0.20394960966463996,1382,0.21958357068852935,0.7318647445665942,1685
1686,Mindanao,5.0703,124.3345,0.023840419864324225,4045,0.29857161281591704,0.8486927908125028,1686
1687,Luzon,15.2054,119.403,0.6280913005788542,2077,0.4348288009952487,1.0,1687
1688,Visayas,11.698,125.8196,0.23426523137622118,1556,0.16975609107429926,0.7009755032118883,1688
1689,Mindanao,7.5378,125.3484,0.7615892546903698,26351,1.0,0.4617212795147735,1689
1690,Luzon,12.5867,116.9643,0.1419644550451195,8599,0.6001125833310482,0.6842728618831349,1690
1691,Visayas,11.1996,122.5882,0.6642367426466815,2432,0.5172055143529678,0.5869713993840392,1691
1692,Luzon,15.1218,117.8516,0.10769289638270019,6835,0.4989717560108168,0.5142873014817075,1692
1693,Luzon,16.2515,117.111,0.24886644919941453,18645,1.0,1.0,1693
1694,Luzon,16.3884,117.0428,0.01247230046323658,1738,0.16986761731938016,0.482771345390839,1694
1695,Luzon,12.4468,117.9821,0.2653429664739846,7616,0.5954318650061846,0.12742814689849435,1695
1696,Luzon,13.618,121.3339,1.0,1214,0.5958089604561768,1.0,1696
1697,Luzon,12.3847,117.0597,0.0,1370,0.0824443907694504,1.0,1697
1698,Mindanao,7.1949,123.3675,0.47548160685158897,3938,0.44327333245440614,0.49292963045239924,1698
1699,Visayas,9.1376,120.0435,0.11594538930557918,3365,0.28955435325568624,0.4771154251448571,1699
1700,Mindanao,8.9523,124.6118,0.8471809066917914,2722,0.5714743134458687,0.0031790864746344127,1700
1701,Luzon,14.5578,118.8226,0.4890397459259696,8498,0.7478609195127462,0.35730769284797903,1701
1702,Luzon,13.8659,118.0692,0.33789037538299393,2186,0.2504442835477748,0.5862120885088989,1702
1703,Visayas,10.9471,125.2969,0.4415863707423469,10287,0.8807667599719151,0.5154648684869131,1703
1704,Luzon,13.2889,121.0422,1.0,6375,0.9058616216696611,0.3254968161846878,1704
1705,Luzon,12.8509,117.29,0.11108347146265828,3285,0.268072754272271,0.7375243368073436,1705
1706,Visayas,9.1115,120.8449,0.10435871396850296,2655,0.16402727296880631,0.19825937371547964,1706
1707,Luzon,18.4211,118.7566,0.1473916611428555,3183,0.2650389374823342,0.9799428944349258,1707
1708,Visayas,9.233,125.7584,0.7278396507522065,650,0.41975330200826777,0.0,1708
1709,Visayas,11.637,124.5281,0.5129493603354756,2287,0.41730962863799026,0.3055001917823247,1709
1710,Luzon,18.5343,117.3208,0.234611050307753,698,0.12780484230347186,0.49878055122239273,1710
1711,Luzon,17.8546,120.1399,0.3941952040044029,4812,0.559746182929198,0.6645236710813315,1711
1712,Mindanao,8.479,125.5784,0.6779520206486932,553,0.33023148264958635,0.7451041235709269,1712
1713,Luzon,14.4255,120.6464,0.9565037280208749,503,0.45807460891998286,0.2914665801967141,1713
1714,Luzon,13.8372,117.9716,0.1660361184193377,2801,0.2724235688614103,1.0,1714
1715,Mindanao,5.4316,126.5455,0.22114572825239892,6096,0.4885077278424584,1.0,1715
1716,Luzon,14.037,119.1237,0.4366327770609366,2771,0.4194832935041267,0.6561233101911307,1716
1717,Visayas,10.174,125.7596,0.606005835637917,14789,1.0,0.2534900760164794,1717
1718,Mindanao,6.3402,125.4498,0.5190400117187071,3506,0.5083035055323009,0.07245030989448636,1718
1719,Luzon,17.9879,118.6136,0.06316987136327742,39511,1.0,1.0,1719
1720,Luzon,14.6472,120.4865,0.6954069761721258,3435,0.601367694904426,0.06039043519161158,1720
1721,Luzon,18.3903,120.5296,0.214615193182844,52236,1.0,1.0,1721
1722,Luzon,13.5899,121.3298,0.931988988646479,3797,0.700773075188929,0.07356658356360095,1722
1723,Luzon,14.7131,119.4574,0.7474991484427896,6373,0.7791702018750336,0.3932792289758197,1723
1724,Visayas,11.4943,121.1304,0.49503721681910823,3322,0.4807347737851272,0.8071033160115859,1724
1725,Luzon,17.4916,119.577,0.37533840293033766,4833,0.4934326321586889,0.8721818175005371,1725
1726,Visayas,11.68,121.0318,0.3535788349294108,1609,0.25477594684220173,0.41071532448686077,1726
1727,Mindanao,6.6827,125.8299,0.7938723325038783,5547,0.7700809028532979,0.07145491845451296,1727
1728,Mindanao,5.0769,120.7854,0.0,627,0.07376357621034671,0.7218450673448152,1728
1729,Visayas,11.9717,121.6824,0.6069780771772609,3111,0.5189985491443927,0.8689276677768478,1729
1730,Luzon,18.8288,117.0952,0.0,1566,0.1421145225613051,1.0,1730
1731,Visayas,10.0833,124.5172,0.7425132483687944,1916,0.4934946430197959,0.41001998053710487,1731
1732,Visayas,10.9733,123.4867,0.6558901953172499,10748,1.0,0.20568071889884534,1732
1733,Luzon,15.7093,121.0606,0.8605811294979769,4904,0.7627717337214603,0.0,1733
1734,Luzon,13.6446,118.6548,0.4897256442059394,337,0.2958354932760022,1.0,1734
1735,Mindanao,5.6218,124.1716,0.2824226402857909,8309,0.6998309342777678,1.0,1735
1736,Luzon,13.7538,118.0031,0.454541215736903,2869,0.38302917239155215,0.4499396414289738,1736
1737,Luzon,15.2988,116.1606,0.0,8939,0.656485488419227,0.623215394135716,1737
1738,Luzon,12.6436,120.1156,0.6657238654275712,3884,0.6363331670167675,0.30676148051733887,1738
1739,Luzon,15.0028,121.1887,0.9026625551625246,618,0.5098999187641363,0.42784485861128546,1739
1740,Mindanao,7.7787,120.0567,0.1571301421733862,15512,1.0,0.834085018797207,1740
1741,Mindanao,7.4668,120.6561,0.0,9434,0.615760897288005,1.0,1741
1742,Mindanao,8.1237,126.9406,0.429541820698002,3630,0.47492078292814305,0.6713655814967355,1742
1743,Luzon,15.7184,120.0967,0.711774618557727,792,0.3839031427698704,0.26403302719478494,1743
1744,Luzon,13.6612,118.6256,0.47730517516078946,4274,0.5137305354202096,0.5455866494177591,1744
1745,Luzon,17.9927,117.0045,0.0,4487,0.27743079796222847,0.7714561183726141,1745
1746,Luzon,13.8587,118.6726,0.40849990594390945,756,0.2573586928406162,0.7268058679211379,1746
1747,Luzon,16.9857,118.2553,0.17385654696928554,3011,0.29936477301990677,1.0,1747
1748,Mindanao,8.7109,120.6612,0.10352866102859591,376,0.09909458710372779,0.6228882372732173,1748
1749,Luzon,14.5956,120.2537,0.9465660862248012,372,0.46290439949447537,0.0,1749
1750,Visayas,9.678,123.9385,0.6626902134258562,895,0.373360481209053,0.3068422308162196,1750
1751,Luzon,13.1495,116.3359,0.0,2988,0.17804397633449717,0.9645818300368826,1751
1752,Luzon,12.8471,121.5799,0.7863143095626243,1166,0.45042181050426333,0.4307017941899276,1752
1753,Luzon,15.8623,120.7781,0.9565309139281543,10237,1.0,0.0,1753
1754,Mindanao,6.3306,124.1486,0.40853124088490606,1356,0.2755486249097006,1.0,1754
1755,Mindanao,6.9798,126.6202,0.5692898865412526,1960,0.3790254895128573,0.0,1755
1756,Mindanao,7.9903,125.1138,0.7357044765804277,10907,1.0,0.17805292441714626,1756
1757,Luzon,12.3245,119.298,0.30886180256934087,1695,0.20089362157941315,0.4457242115503449,1757
1758,Luzon,15.2689,121.5671,0.9943444067605663,3211,0.6942997544351394,0.0,1758
1759,Visayas,9.772,121.619,0.37250162100103545,9274,0.8365901149244779,0.7157130265941672,1759
1760,Luzon,14.8794,117.4602,0.3071319377839094,26025,1.0,0.8626372180867048,1760
1761,Mindanao,5.5167,126.0019,0.6369698423532925,9803,0.9898513451079451,0.500242036437246,1761
1762,Luzon,15.9079,121.1682,0.8134074343185187,5002,0.7279132054448609,0.30743364298307346,1762
1763,Luzon,17.8179,117.6923,0.19048432644812552,46553,1.0,0.7684374654808167,1763
1764,Luzon,15.8342,116.4993,0.1698309808696576,703,0.19480717240356699,0.031243669389277362,1764
1765,Luzon,18.4068,118.4256,0.027467925285415917,37779,1.0,0.8783859565947556,1765
1766,Mindanao,6.5747,122.1193,0.13181250003148237,4617,0.39823177023496165,0.7357308528257765,1766
1767,Luzon,15.2246,117.5106,0.07622047641581864,4815,0.4189697370389184,0.8298718038600063,1767
1768,Luzon,14.624,120.7997,1.0,862,0.5764747303164077,0.0,1768
1769,Luzon,17.8398,117.8251,0.0,681,0.023295850317890377,1.0,1769
1770,Luzon,15.2831,121.2429,0.8885505229713937,1390,0.4820213569210319,0.44518283135273634,1770
1771,Mindanao,5.2107,126.224,0.506931491829671,2733,0.45692014750278603,0.5715104367276008,1771
1772,Mindanao,5.8767,124.7498,0.37504287948610143,2722,0.3439420081084137,0.6994428706286135,1772
1773,Mindanao,7.3302,123.8706,0.7051941347594233,3808,0.6202714656364452,0.4499330073522988,1773
1774,Mindanao,8.4374,120.711,0.33278463692009497,1401,0.2244011617195335,0.6634975532928388,1774
1775,Luzon,14.4292,119.2295,0.5904306858319985,4267,0.5640639392817768,0.21015306952068932,1775
1776,Visayas,11.4339,121.2987,0.5803648254006704,480,0.34599878093481634,0.3858897565721017,1776
1777,Luzon,17.6205,118.3978,0.18460831092604085,15993,1.0,1.0,1777
1778,Luzon,13.3224,120.5539,0.9220339748933154,1480,0.6294022298589855,0.0,1778
1779,Mindanao,5.3636,123.6034,0.35354924011184374,3920,0.39757316878566634,0.7929393597785828,1779
1780,Luzon,12.4471,118.1385,0.025071646066185616,1934,0.12483905648381846,1.0,1780
1781,Mindanao,7.4043,123.8928,0.6124067585907897,3151,0.5082765585136662,0.8361156144970403,1781
1782,Luzon,14.8326,118.5743,0.5467380471877543,4453,0.561237714540789,0.43174138095337466,1782
1783,Visayas,9.6803,122.7353,0.5456947710670739,226888,1.0,0.3434939585637973,1783
1784,Visayas,11.8598,125.1027,0.5398913970282212,361,0.34300345150310774,0.17702417104219992,1784
1785,Mindanao,5.5809,120.2085,0.1404440623694194,1093,0.1252685980907891,1.0,1785
1786,Visayas,11.8006,123.1605,0.598897681598412,665,0.37466545226917136,0.5241709804594405,1786
1787,Visayas,10.6135,124.6843,0.5399994645642038,4607,0.5465392973134657,0.6774621231411991,1787
1788,Luzon,14.2028,118.8914,0.7521488863529646,5217,0.6781345531886501,0.2926156929963476,1788
1789,Visayas,11.906,124.0329,0.49964496525323043,15346,1.0,0.25800024469082744,1789
1790,Luzon,13.0762,116.7994,0.0,3425,0.2650914713987677,0.7750608103343628,1790
1791,Mindanao,5.8171,125.367,0.4612894706970062,13536,1.0,0.9018257511912421,1791
1792,Visayas,9.8861,120.1283,0.0,12443,0.9012443723501601,1.0,1792
1793,Visayas,11.8325,121.0183,0.5525905199657609,2335,0.4253268584116623,0.31438070824871744,1793
1794,Luzon,12.0669,117.4228,0.1763806909658348,1352,0.185413435957047,0.8155194785832414,1794
1795,Luzon,13.6452,118.532,0.3649683636593586,2604,0.3372541577049195,0.44358549704569794,1795
1796,Mindanao,8.6816,126.1543,0.6345017390452075,1440,0.3988157225324258,0.0,1796
1797,Luzon,15.1983,118.4654,0.4771145328228958,3314,0.49488886210986216,0.04870222985786188,1797
1798,Luzon,15.8851,117.4607,0.2205905324276437,1141,0.23469602537469705,0.4341805197302806,1798
1799,Luzon,12.3653,121.6353,0.6565666911637726,4056,0.6310555649728969,0.9433985787375374,1799
1800,Mindanao,5.7468,121.3888,0.06760184418346862,415,0.03628898204343996,0.8397195050171924,1800
1801,Mindanao,6.8898,123.4413,0.4330843581674613,4460,0.5014768806498144,0.6380802169005516,1801
1802,Luzon,12.129,116.8877,0.06450151149554055,7593,0.4899278189087819,1.0,1802
1803,Luzon,14.6471,120.1024,0.8968014446119712,6362,0.9201141385533462,0.21608355364638535,1803
1804,Luzon,13.5989,118.5381,0.598439435170822,110,0.3466281663214391,0.039907888720244145,1804
1805,Mindanao,7.2294,126.2201,0.6022426373570541,4698,0.6275029773747035,0.3740726271887365,1805
1806,Visayas,9.9782,120.8013,0.29877834408176795,5348,0.5253514452446454,1.0,1806
1807,Luzon,15.4249,120.4803,0.7707631412244094,91336,1.0,0.42402030822390535,1807
1808,Luzon,12.769,118.5481,0.5480706101005823,3899,0.5074028750795673,0.1402004348978385,1808
1809,Luzon,12.1245,116.2014,0.11435506192146142,465,0.05637559369295412,0.6696219536474245,1809
1810,Visayas,10.4489,121.7892,0.5035966183123334,363,0.282253098120878,0.5910913870045166,1810
1811,Mindanao,8.3804,124.2151,0.8686142280285002,1984,0.587187628743303,0.07376826964248269,1811
1812,Luzon,15.1775,118.4476,0.3077545757341859,1069,0.2228398933592196,0.8622771810243721,1812
1813,Luzon,15.4807,116.2426,0.0,8905,0.6058142468526587,1.0,1813
1814,Luzon,18.2496,121.9898,0.2731737774979167,22818,1.0,0.8821913253907393,1814
1815,Mindanao,5.7259,120.8427,0.16277901052316857,169,0.12084992107826921,1.0,1815
1816,Luzon,13.005,119.9662,0.4860768567069378,2062,0.34877445526371886,0.01508195696685799,1816
1817,Mindanao,7.6458,125.9355,0.5245528232013856,17130,1.0,0.16155578171314172,1817
1818,Visayas,11.2555,122.6981,0.4878727195060889,9349,0.8332812486866359,0.22356729507460255,1818
1819,Luzon,16.29,120.1297,0.7345299595473695,1022,0.4479784913117733,0.0,1819
1820,Luzon,15.5892,118.8539,0.5078868384529557,4171,0.46877374447251924,0.2695495236282218,1820
1821,Luzon,16.5157,119.3448,0.49510230590188653,12782,1.0,0.34660547573562595,1821
1822,Visayas,10.9318,123.6771,0.589508524792553,3031,0.523932524180316,0.5851850180763234,1822
1823,Mindanao,7.8768,124.4996,0.7009248371995728,7312,0.8380301555179278,0.2699233387772366,1823
1824,Visayas,10.5592,124.0908,0.5616006048191922,12917,1.0,0.21762722075602597,1824
1825,Visayas,10.3484,121.45,0.48307820563661447,3090,0.43156995885398647,0.7008442117017146,1825
1826,Luzon,12.0099,119.3598,0.5206110576886136,3481,0.5012100046403365,0.6068440664263486,1826
1827,Mindanao,7.3626,126.8043,0.25776261331294004,9542,0.7620222656595143,0.7202917191110194,1827
1828,Mindanao,6.4459,122.7589,0.3904477060709849,6326,0.5917087602760578,0.7358256784336556,1828
1829,Luzon,13.4126,116.4232,0.0514792551807421,15656,1.0,1.0,1829
1830,Mindanao,8.0912,121.7478,0.292099208036441,8783,0.6850383655908754,0.6545151403525861,1830
1831,Visayas,10.8267,124.1266,0.6542935285149702,27064,1.0,0.2741964789815847,1831
1832,Visayas,10.4137,125.2581,0.5054853604213084,1482,0.36317933191779067,0.7720693730990883,1832
1833,Mindanao,6.7752,121.9944,0.34564429263854834,3358,0.3682567495114183,0.5866508407087422,1833
1834,Mindanao,8.5841,126.0309,0.5442337914847878,2552,0.4090210355493318,0.9453349596020519,1834
1835,Visayas,9.4921,120.1558,0.2911588450589505,349,0.16939949343074595,1.0,1835
1836,Luzon,12.6299,117.7193,0.2428603260392132,852,0.18632027828401881,1.0,1836
1837,Luzon,18.8058,119.3511,0.05490039332080332,9954,0.6739745961098599,0.7301524960934322,1837
1838,Mindanao,6.493,126.221,0.6764121025834176,6583,0.7580804829711546,0.32541473079159255,1838
1839,Luzon,15.172,117.8914,0.28328289248027605,8242,0.689470087210068,0.48052760005172906,1839
1840,Luzon,18.5885,121.0971,0.2689980732427691,2120,0.2734059452071272,0.9269355362298213,1840
1841,Luzon,17.9057,119.0737,0.2861585997056062,4250,0.40694002363976844,0.40386466115514935,1841
1842,Luzon,17.5261,117.0761,0.0,5192,0.34810434242640603,1.0,1842
1843,Visayas,10.7197,125.9031,0.38223408495422834,2080,0.2561444907486142,0.937095836924253,1843
1844,Mindanao,6.1638,125.5605,0.4788659428511541,4566,0.5544113699657987,0.27289095419504406,1844
1845,Luzon,15.4333,116.2388,0.03677203487417757,221,0.05598497228237445,1.0,1845
1846,Luzon,17.3411,117.0114,0.09973085359693981,3926,0.3005091543139346,0.8516659761084818,1846
1847,Luzon,16.4203,116.514,0.0,1671,0.15466011168213906,0.5722056274181145,1847
1848,Mindanao,8.7875,122.0421,0.37335287612107587,4640,0.4741640678804224,0.0,1848
1849,Visayas,9.6794,120.7748,0.2843407084736646,21464,1.0,0.6187317154612695,1849
1850,Luzon,18.622,120.2714,0.21070747254229405,6712,0.5230880106182982,0.780022553537324,1850
1851,Mindanao,7.9666,123.4958,0.5034056377216806,7489,0.7515040369578945,0.769705833841519,1851
1852,Mindanao,6.8989,120.7701,0.0,34806,1.0,0.7128838955660886,1852
1853,Mindanao,7.2394,121.7284,0.1484220307638096,1891,0.1632993471835289,0.1492067128172403,1853
1854,Mindanao,8.9086,125.5761,0.7198004755602189,944,0.43594589587958477,0.39028389958447707,1854
1855,Luzon,14.8909,116.908,0.002505915981601159,503,0.04488008981619133,0.7918124417682618,1855
1856,Mindanao,8.1413,120.8544,0.10913468490543525,19674,1.0,0.4540313140559067,1856
1857,Luzon,13.3253,117.2691,0.09919963237911499,12263,0.8330116345792201,0.768959504196912,1857
1858,Mindanao,7.2276,125.5094,0.4785298700614127,536,0.2963134862995618,0.3764417938537846,1858
1859,Mindanao,6.2573,120.5927,0.0,11142,0.7513019465910822,1.0,1859
1860,Mindanao,6.8582,125.2368,0.7465482378073734,5890,0.8240793169095221,0.2625002326046645,1860
1861,Visayas,9.665,121.3195,0.39878039000040255,608,0.2055389017581151,0.3361203092920751,1861
1862,Luzon,18.6306,121.7249,0.2241874566085341,5240,0.46261775230362184,1.0,1862
1863,Visayas,11.9714,124.846,0.4348092033039125,3956,0.5440382212172332,0.0920838031037522,1863
1864,Mindanao,5.7527,121.4839,0.08458936396461017,3855,0.3259653615693037,0.5305217688917103,1864
1865,Mindanao,6.3609,122.2269,0.2310635116223984,512,0.1544825574310287,1.0,1865
1866,Luzon,18.6957,120.7344,0.27945526434481655,70315,1.0,0.8508319416240897,1866
1867,Luzon,17.0681,117.1158,0.11006754730849194,817,0.13322994320649215,0.4351377769580904,1867
1868,Luzon,18.3667,120.9672,0.10292035964329084,1089,0.10994960199849473,0.9458279369426084,1868
1869,Mindanao,5.6546,126.0982,0.4616804512563645,852,0.27470189334730133,0.5311343368472072,1869
1870,Mindanao,6.089,120.5661,0.0,14158,0.995080371691242,0.5185501573970414,1870
1871,Luzon,16.5978,119.9228,0.43718455353296237,861,0.31251168192879836,0.622715435162706,1871
1872,Visayas,9.2848,121.9131,0.40928794528245505,1915,0.33711562987572485,0.24422278884933363,1872
1873,Mindanao,8.9713,124.749,0.8023215494868748,5703,0.7731713665900994,0.0,1873
1874,Mindanao,7.9203,121.4904,0.27190846968068083,193,0.09428541399168172,0.24665487686708676,1874
1875,Visayas,9.2363,121.6614,0.30514164527018905,994,0.23280252697687404,1.0,1875
1876,Visayas,9.7467,121.4073,0.32710660751604376,1201,0.24339638403635538,0.5080949414155025,1876
1877,Visayas,9.5783,123.4485,0.665595688276223,10154,1.0,0.17535366839210328,1877
1878,Luzon,14.2967,120.9221,1.0,2557,0.5897627543859053,0.0,1878
1879,Visayas,9.5518,122.7878,0.6479358042902237,1619,0.40042507945004374,0.9189011863333223,1879
1880,Visayas,9.041,122.8901,0.5619270197988496,10941,0.9923348921861858,0.0,1880
1881,Mindanao,5.2234,126.8441,0.21002355971670944,1616,0.21512609713248249,0.3851862388059914,1881
1882,Visayas,11.3718,122.9407,0.6930242851998472,13888,1.0,0.6924403416760885,1882
1883,Mindanao,5.3463,124.1471,0.298803625553059,77375,1.0,0.5872437530417471,1883
1884,Luzon,17.3113,117.1443,0.2130285206812569,14495,1.0,0.36445962053824815,1884
1885,Luzon,15.9775,120.8853,0.7862048238525876,33447,1.0,0.18020655019006632,1885
1886,Luzon,17.3777,120.818,0.3584514951199251,5931,0.5810355912618962,0.8627226238646912,1886
1887,Luzon,18.1553,121.6261,0.11325392701029106,4174,0.35463643940390466,0.7556764307116357,1887
1888,Mindanao,6.6221,123.9814,0.6136078129567853,3089,0.5120545304548538,0.023483705641709096,1888
1889,Mindanao,8.1626,124.88,0.7166976485920349,11527,1.0,0.0,1889
